episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,episode_reward_max_adapt_1,episode_reward_mean_adapt_1,episode_reward_min_adapt_1,adaptation_delta,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,info/num_steps_sampled,info/num_steps_trained_this_iter,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/kl_loss,info/learner/default_policy/learner_stats/inner_kl,info/learner/default_policy/learner_stats/entropy
-208.7999999999997,-279.20000000000016,-230.44999999999993,nan,0,2,1423200,800,0,-10.699999999999978,-117.94999999999999,-266.7000000000002,112.49999999999994,False,0,1779,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_19-59-15,1651517955,3.3633251190185547,5079.24605178833,74326,Myless-MBP.lan,127.0.0.1,5079.24605178833,1423200,1779,[],[],1423200,800,1423200,78.64,95.7,0.0,"[1.024, 0.256]",0.0005,4864.8544921875,0.08386977016925812,9729.86328125,0.032291486859321594,"[0.007411920465528965, 0.021147752180695534]",1.2585563659667969
-189.79999999999967,-256.6000000000003,-220.34999999999985,nan,0,2,1424000,800,0,-117.79999999999978,-196.37499999999994,-256.0000000000003,23.97499999999991,False,0,1780,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_19-59-18,1651517958,3.090925693511963,5082.336977481842,74326,Myless-MBP.lan,127.0.0.1,5082.336977481842,1424000,1780,[],[],1424000,800,1424000,77.025,95.7,0.0,"[1.024, 0.512]",0.0005,4747.02197265625,0.07244350016117096,9494.1728515625,0.024621274322271347,"[0.010074252262711525, 0.011562962085008621]",1.13775634765625
-161.49999999999997,-266.6000000000002,-230.25000000000017,nan,0,2,1424800,800,0,-237.30000000000027,-264.2250000000002,-328.50000000000034,-33.97500000000002,False,0,1781,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_19-59-21,1651517961,3.4927821159362793,5085.829759597778,74326,Myless-MBP.lan,127.0.0.1,5085.829759597778,1424800,1781,[],[],1424800,800,1424800,79.7,95.7,0.0,"[1.024, 0.512]",0.0005,5629.212890625,0.08517614006996155,11258.580078125,0.023760776966810226,"[0.00876796618103981, 0.014586102217435837]",1.287964105606079
-182.79999999999978,-250.20000000000027,-222.50000000000009,nan,0,2,1425600,800,0,-191.60000000000025,-213.62500000000009,-237.20000000000022,8.875,False,0,1782,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_19-59-25,1651517965,3.0830469131469727,5088.912806510925,74326,Myless-MBP.lan,127.0.0.1,5088.912806510925,1425600,1782,[],[],1425600,800,1425600,71.95,95.67500000000001,0.0,"[1.024, 0.512]",0.0005,5142.400390625,0.07271791994571686,10284.9306640625,0.02402801811695099,"[0.00924828089773655, 0.011053886264562607]",1.3785057067871094
-234.49999999999977,-241.7,-237.35000000000008,nan,0,2,1426400,800,0,-182.7000000000002,-233.7750000000002,-280.90000000000015,3.574999999999875,False,0,1783,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_19-59-28,1651517968,3.0412158966064453,5091.954022407532,74326,Myless-MBP.lan,127.0.0.1,5091.954022407532,1426400,1783,[],[],1426400,800,1426400,73.25,95.7,0.0,"[1.024, 0.512]",0.0005,5827.98681640625,0.06448715925216675,11656.087890625,0.015380283817648888,"[0.006946852896362543, 0.014302827417850494]",1.0180268287658691
-184.50000000000017,-257.60000000000025,-233.20000000000016,nan,0,2,1427200,800,0,-190.6000000000002,-226.32500000000016,-263.80000000000024,6.875,False,0,1784,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_19-59-31,1651517971,3.073364019393921,5095.027386426926,74326,Myless-MBP.lan,127.0.0.1,5095.027386426926,1427200,1784,[],[],1427200,800,1427200,71.325,95.75,0.0,"[1.024, 0.512]",0.0005,5718.2734375,0.08176868408918381,11436.69140625,0.0243525393307209,"[0.011456434614956379, 0.01439114660024643]",1.3082540035247803
-30.50000000000002,-210.69999999999968,-156.69999999999976,nan,0,2,1428000,800,0,-12.000000000000002,-117.09999999999982,-229.79999999999956,39.59999999999994,False,0,1785,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_19-59-34,1651517974,3.3244729042053223,5098.351859331131,74326,Myless-MBP.lan,127.0.0.1,5098.351859331131,1428000,1785,[],[],1428000,800,1428000,71.97999999999999,95.64000000000001,0.0,"[1.024, 0.512]",0.0005,2422.675537109375,0.05865875631570816,4845.4580078125,0.015624022111296654,"[0.007668508216738701, 0.004890264943242073]",0.7822723388671875
-10.799999999999981,-218.7999999999997,-142.79999999999976,nan,0,2,1428800,800,0,-9.1,-114.19999999999993,-281.79999999999995,28.599999999999824,False,0,1786,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_19-59-37,1651517977,3.0386340618133545,5101.390493392944,74326,Myless-MBP.lan,127.0.0.1,5101.390493392944,1428800,1786,[],[],1428800,800,1428800,76.725,95.675,0.0,"[1.024, 0.256]",0.0005,2023.381591796875,0.07764839380979538,4046.904296875,0.039550427347421646,"[0.011484991759061813, 0.009811021387577057]",1.293305516242981
-131.79999999999973,-329.8000000000002,-228.82500000000005,nan,0,2,1429600,800,0,-12.799999999999978,-155.30000000000007,-260.3000000000002,73.52499999999998,False,0,1787,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_19-59-40,1651517980,2.9749670028686523,5104.365460395813,74326,Myless-MBP.lan,127.0.0.1,5104.365460395813,1429600,1787,[],[],1429600,800,1429600,79.8,95.7,0.0,"[1.024, 0.256]",0.0005,5982.52099609375,0.0664074569940567,11965.158203125,0.03774755075573921,"[0.013994220644235611, 0.008032589219510555]",1.0478490591049194
-14.59999999999997,-271.20000000000016,-159.50000000000006,nan,0,2,1430400,800,0,-180.7999999999997,-223.02499999999998,-251.8000000000003,-63.52499999999992,False,0,1788,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_19-59-44,1651517984,3.3793087005615234,5107.7447690963745,74326,Myless-MBP.lan,127.0.0.1,5107.7447690963745,1430400,1788,[],[],1430400,800,1430400,76.725,95.775,0.0,"[1.024, 0.256]",0.0005,3746.03515625,0.05068029463291168,7492.16162109375,0.013334330171346664,"[0.006865502800792456, 0.009771949611604214]",0.5629521012306213
-14.799999999999981,-274.1,-148.55000000000007,nan,0,2,1431200,800,0,-115.79999999999987,-186.15000000000003,-247.50000000000026,-37.599999999999966,False,0,1789,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_19-59-47,1651517987,3.1440279483795166,5110.888797044754,74326,Myless-MBP.lan,127.0.0.1,5110.888797044754,1431200,1789,[],[],1431200,800,1431200,74.84,95.58,0.0,"[1.024, 0.256]",0.0005,3688.637451171875,0.047702886164188385,7377.361328125,0.01481985580176115,"[0.006665165536105633, 0.008294034749269485]",0.6984227895736694
-11.5,-159.79999999999976,-112.47499999999982,nan,0,2,1432000,800,0,-49.70000000000003,-187.52499999999986,-370.79999999999995,-75.05000000000004,False,0,1790,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_19-59-50,1651517990,2.8424670696258545,5113.73126411438,74326,Myless-MBP.lan,127.0.0.1,5113.73126411438,1432000,1790,[],[],1432000,800,1432000,72.1,95.65,0.0,"[0.512, 0.256]",0.0005,1257.8297119140625,0.05836983025074005,2515.77099609375,0.016607794910669327,"[0.005087835714221001, 0.010669081471860409]",0.6646411418914795
-12.799999999999981,-194.79999999999967,-60.674999999999905,nan,0,2,1432800,800,0,-12.1,-73.04999999999988,-161.69999999999968,-12.374999999999979,False,0,1791,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_19-59-53,1651517993,2.833012104034424,5116.564276218414,74326,Myless-MBP.lan,127.0.0.1,5116.564276218414,1432800,1791,[],[],1432800,800,1432800,74.39999999999999,95.59999999999998,0.0,"[0.256, 0.256]",0.0005,730.9963989257812,0.0435902439057827,1462.075439453125,0.02177797444164753,"[0.004960429854691029, 0.012848662212491035]",0.7754194140434265
-179.39999999999992,-221.00000000000026,-193.97500000000016,nan,0,2,1433600,800,0,-194.09999999999997,-226.92500000000018,-253.10000000000028,-32.95000000000002,False,0,1792,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_19-59-56,1651517996,2.9033420085906982,5119.467618227005,74326,Myless-MBP.lan,127.0.0.1,5119.467618227005,1433600,1792,[],[],1433600,800,1433600,70.775,95.65,0.0,"[0.128, 0.256]",0.0005,3647.8271484375,0.09634938836097717,7295.8359375,0.03435654193162918,"[0.029300963506102562, 0.025914210826158524]",1.3945739269256592
-15.399999999999997,-280.0,-133.57500000000007,nan,0,2,1434400,800,0,-13.299999999999999,-127.57500000000014,-247.70000000000027,5.999999999999929,False,0,1793,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_19-59-59,1651517999,2.9664599895477295,5122.434078216553,74326,Myless-MBP.lan,127.0.0.1,5122.434078216553,1434400,1793,[],[],1434400,800,1434400,73.52499999999999,95.64999999999999,0.0,"[0.256, 0.512]",0.0005,3346.357177734375,0.0402037687599659,6692.787109375,0.0142979072406888,"[0.003246404230594635, 0.013276202604174614]",0.6723942756652832
-233.80000000000027,-281.10000000000014,-259.2000000000002,nan,0,2,1435200,800,0,-162.40000000000015,-230.50000000000017,-306.4000000000001,28.700000000000045,False,0,1794,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-00-02,1651518002,2.8776891231536865,5125.311767339706,74326,Myless-MBP.lan,127.0.0.1,5125.311767339706,1435200,1794,[],[],1435200,800,1435200,71.55,95.7,0.0,"[0.128, 0.512]",0.0005,6778.29296875,0.06986142694950104,13556.716796875,0.017326345667243004,"[0.011049415916204453, 0.013895911164581776]",0.8266257643699646
-212.79999999999964,-262.30000000000024,-233.59999999999997,nan,0,2,1436000,800,0,-13.1,-192.32500000000022,-299.7000000000003,41.27499999999975,False,0,1795,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-00-05,1651518005,3.1062960624694824,5128.418063402176,74326,Myless-MBP.lan,127.0.0.1,5128.418063402176,1436000,1795,[],[],1436000,800,1436000,56.82000000000001,95.67999999999999,0.0,"[0.128, 0.512]",0.0005,5182.39453125,0.07007196545600891,10364.919921875,0.02662968635559082,"[0.011702005751430988, 0.016724010929465294]",1.0994983911514282
-222.69999999999965,-308.8000000000002,-251.5250000000001,nan,0,2,1436800,800,0,-185.6999999999997,-224.17499999999998,-268.80000000000024,27.350000000000108,False,0,1796,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-00-08,1651518008,3.1572628021240234,5131.5753262043,74326,Myless-MBP.lan,127.0.0.1,5131.5753262043,1436800,1796,[],[],1436800,800,1436800,75.80000000000001,95.675,0.0,"[0.128, 1.024]",0.0005,7690.3603515625,0.05440058931708336,15380.8193359375,0.023405462503433228,"[0.011062626726925373, 0.009852204471826553]",0.8143219947814941
-183.80000000000013,-344.0999999999997,-243.77499999999995,nan,0,2,1437600,800,0,-168.70000000000024,-212.27500000000006,-236.1999999999997,31.499999999999886,False,0,1797,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-00-11,1651518011,3.071284055709839,5134.64661026001,74326,Myless-MBP.lan,127.0.0.1,5134.64661026001,1437600,1797,[],[],1437600,800,1437600,73.35,95.675,0.0,"[0.128, 1.024]",0.0005,6118.9287109375,0.07158687710762024,12237.986328125,0.02079533226788044,"[0.012668046168982983, 0.011380567215383053]",0.8349050879478455
-13.900000000000002,-255.60000000000028,-133.20000000000002,nan,0,2,1438400,800,0,-255.9000000000003,-298.8250000000002,-367.8000000000001,-165.6250000000002,False,0,1798,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-00-14,1651518014,3.090257167816162,5137.736867427826,74326,Myless-MBP.lan,127.0.0.1,5137.736867427826,1438400,1798,[],[],1438400,800,1438400,75.17500000000001,95.75,0.0,"[0.128, 1.024]",0.0005,2452.28173828125,0.06823550164699554,4904.6943359375,0.018415389582514763,"[0.01549411192536354, 0.004070274997502565]",0.793404757976532
-179.2000000000001,-258.9000000000003,-236.80000000000024,nan,0,2,1439200,800,0,-198.39999999999966,-247.74999999999991,-303.2999999999995,-10.949999999999676,False,0,1799,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-00-18,1651518018,3.311099052429199,5141.047966480255,74326,Myless-MBP.lan,127.0.0.1,5141.047966480255,1439200,1799,[],[],1439200,800,1439200,76.62,95.6,0.0,"[0.256, 0.512]",0.0005,5882.8046875,0.06440530717372894,11765.7275390625,0.02331426367163658,"[0.017963744699954987, 0.012600352987647057]",0.8808761239051819
-163.70000000000016,-617.7000000000008,-308.85000000000025,nan,0,2,1440000,800,0,-89.79999999999995,-177.47500000000005,-242.90000000000026,131.3750000000002,False,0,1800,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-00-21,1651518021,3.1854240894317627,5144.233390569687,74326,Myless-MBP.lan,127.0.0.1,5144.233390569687,1440000,1800,[],[],1440000,800,1440000,75.64999999999999,95.7,0.0,"[0.512, 0.512]",0.0005,16208.095703125,0.10657894611358643,32416.373046875,0.11427174508571625,"[0.027708303183317184, 0.035913415253162384]",1.357544183731079
-131.79999999999976,-283.80000000000007,-220.1250000000001,nan,0,2,1440800,800,0,-14.5,-136.95000000000016,-259.2000000000003,83.17499999999995,False,0,1801,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-00-24,1651518024,3.239143133163452,5147.47253370285,74326,Myless-MBP.lan,127.0.0.1,5147.47253370285,1440800,1801,[],[],1440800,800,1440800,72.35,95.67500000000001,0.0,"[1.024, 1.024]",0.0005,5933.552734375,0.08266320079565048,11867.25390625,0.019346078857779503,"[0.0071732779033482075, 0.00910437386482954]",1.1459048986434937
-183.79999999999967,-516.8000000000006,-285.70000000000016,nan,0,2,1441600,800,0,-11.799999999999981,-131.35000000000014,-254.3000000000003,154.35000000000002,False,0,1802,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-00-27,1651518027,2.966420888900757,5150.438954591751,74326,Myless-MBP.lan,127.0.0.1,5150.438954591751,1441600,1802,[],[],1441600,800,1441600,73.0,95.69999999999999,0.0,"[1.024, 1.024]",0.0005,11891.2705078125,0.0633867159485817,23782.6484375,0.024762192741036415,"[0.009301546961069107, 0.008917317725718021]",0.8664061427116394
-21.1,-256.3000000000003,-150.32500000000005,nan,0,2,1442400,800,0,-24.800000000000065,-169.05,-226.10000000000028,-18.724999999999966,False,0,1803,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-00-30,1651518030,2.9939091205596924,5153.432863712311,74326,Myless-MBP.lan,127.0.0.1,5153.432863712311,1442400,1803,[],[],1442400,800,1442400,71.775,95.67499999999998,0.0,"[1.024, 1.024]",0.0005,3235.6904296875,0.05748526751995087,6471.4765625,0.02435148134827614,"[0.009931998327374458, 0.009058564901351929]",0.6284949779510498
-191.60000000000034,-268.60000000000025,-236.60000000000028,nan,0,2,1443200,800,0,-202.1000000000002,-247.07500000000022,-273.9000000000002,-10.474999999999937,False,0,1804,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-00-33,1651518033,3.140903949737549,5156.573767662048,74326,Myless-MBP.lan,127.0.0.1,5156.573767662048,1443200,1804,[],[],1443200,800,1443200,72.64,95.72,0.0,"[1.024, 1.024]",0.0005,5622.462890625,0.07127435505390167,11245.04296875,0.01887930929660797,"[0.011694117449223995, 0.012196846306324005]",0.9169413447380066
-208.20000000000022,-231.50000000000026,-220.52500000000023,nan,0,2,1444000,800,0,-188.50000000000026,-235.47500000000028,-265.10000000000025,-14.950000000000045,False,0,1805,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-00-36,1651518036,2.9238462448120117,5159.49761390686,74326,Myless-MBP.lan,127.0.0.1,5159.49761390686,1444000,1805,[],[],1444000,800,1444000,72.64999999999999,95.64999999999999,0.0,"[1.024, 1.024]",0.0005,5015.931640625,0.06020118296146393,10031.962890625,0.017378728836774826,"[0.012192205525934696, 0.007700209505856037]",0.9550111293792725
-15.599999999999994,-201.7999999999997,-104.74999999999986,nan,0,2,1444800,800,0,-15.299999999999997,-92.74999999999983,-191.79999999999964,12.000000000000028,False,0,1806,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-00-40,1651518040,3.548226833343506,5163.045840740204,74326,Myless-MBP.lan,127.0.0.1,5163.045840740204,1444800,1806,[],[],1444800,800,1444800,62.75,95.64999999999999,0.0,"[1.024, 1.024]",0.0005,1400.0166015625,0.08357411623001099,2800.177734375,0.037090688943862915,"[0.004871726501733065, 0.017034554854035378]",0.8707894682884216
-245.2000000000003,-294.99999999999994,-263.32500000000016,nan,0,2,1445600,800,0,-192.40000000000026,-206.45000000000022,-242.80000000000027,56.87499999999994,False,0,1807,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-00-43,1651518043,3.3028368949890137,5166.348677635193,74326,Myless-MBP.lan,127.0.0.1,5166.348677635193,1445600,1807,[],[],1445600,800,1445600,74.38,95.67999999999999,0.0,"[0.512, 2.048]",0.0005,8057.138671875,0.06409366428852081,16114.3876953125,0.015467310324311256,"[0.007786261849105358, 0.006977537646889687]",0.9038695096969604
-12.699999999999998,-267.4000000000002,-138.45000000000013,nan,0,2,1446400,800,0,-10.499999999999979,-134.42500000000013,-255.7000000000003,4.025000000000006,False,0,1808,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-00-46,1651518046,2.998178005218506,5169.346855640411,74326,Myless-MBP.lan,127.0.0.1,5169.346855640411,1446400,1808,[],[],1446400,800,1446400,73.225,95.67500000000001,0.0,"[0.512, 2.048]",0.0005,3706.550048828125,0.037395328283309937,7413.17041015625,0.0050039589405059814,"[0.005495239514857531, 0.0008815162000246346]",0.3982897996902466
-11.1,-145.79999999999978,-72.0999999999999,nan,0,2,1447200,800,0,-8.5,-17.45000000000001,-24.800000000000065,54.649999999999885,False,0,1809,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-00-50,1651518050,3.35709810256958,5172.703953742981,74326,Myless-MBP.lan,127.0.0.1,5172.703953742981,1447200,1809,[],[],1447200,800,1447200,81.65,95.64999999999999,0.0,"[0.256, 1.024]",0.0005,658.3004760742188,0.03611568361520767,1316.66845703125,0.010640791617333889,"[0.00042583129834383726, 0.004571976140141487]",0.4733598828315735
-11.799999999999974,-242.00000000000026,-132.3750000000001,nan,0,2,1448000,800,0,-15.699999999999974,-190.34999999999985,-328.0999999999995,-57.97499999999974,False,0,1810,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-00-54,1651518054,3.901074171066284,5176.605027914047,74326,Myless-MBP.lan,127.0.0.1,5176.605027914047,1448000,1810,[],[],1448000,800,1448000,78.93333333333334,95.69999999999999,0.0,"[0.128, 0.512]",0.0005,3018.885498046875,0.050312988460063934,6037.86669921875,0.01669503189623356,"[0.0034669924061745405, 0.008195088244974613]",0.7835693359375
-118.6999999999998,-257.40000000000026,-192.5,nan,0,2,1448800,800,0,-14.199999999999978,-150.00000000000006,-229.40000000000026,42.49999999999994,False,0,1811,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-00-57,1651518057,2.9374289512634277,5179.542456865311,74326,Myless-MBP.lan,127.0.0.1,5179.542456865311,1448800,1811,[],[],1448800,800,1448800,72.44999999999999,95.65,0.0,"[0.064, 0.512]",0.0005,3706.366455078125,0.06085950508713722,7412.849609375,0.015369482338428497,"[0.007897642441093922, 0.008633029647171497]",0.8437027931213379
-200.2000000000003,-277.40000000000015,-245.20000000000022,nan,0,2,1449600,800,0,-194.80000000000027,-249.97500000000014,-289.99999999999955,-4.77499999999992,False,0,1812,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-01-00,1651518060,3.060361862182617,5182.602818727493,74326,Myless-MBP.lan,127.0.0.1,5182.602818727493,1449600,1812,[],[],1449600,800,1449600,73.675,95.675,0.0,"[0.064, 0.512]",0.0005,5996.9248046875,0.05437261611223221,11993.953125,0.014722896739840508,"[0.011611998081207275, 0.00751782301813364]",0.5930283665657043
-10.0,-228.70000000000027,-154.375,nan,0,2,1450400,800,0,-16.1,-144.80000000000018,-264.80000000000035,9.574999999999818,False,0,1813,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-01-03,1651518063,2.7913639545440674,5185.394182682037,74326,Myless-MBP.lan,127.0.0.1,5185.394182682037,1450400,1813,[],[],1450400,800,1450400,69.8,95.675,0.0,"[0.064, 0.512]",0.0005,2918.87451171875,0.06398967653512955,5837.86572265625,0.037541989237070084,"[0.005540902726352215, 0.021634912118315697]",0.7324466109275818
-10.699999999999982,-190.79999999999964,-103.17499999999983,nan,0,2,1451200,800,0,-10.1,-85.19999999999987,-181.79999999999967,17.97499999999995,False,0,1814,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-01-06,1651518066,3.1580729484558105,5188.552255630493,74326,Myless-MBP.lan,127.0.0.1,5188.552255630493,1451200,1814,[],[],1451200,800,1451200,70.0,95.67500000000001,0.0,"[0.032, 1.024]",0.0005,1039.8370361328125,0.08444223552942276,2079.826171875,0.08068905770778656,"[0.02994835376739502, 0.015331286005675793]",0.8814506530761719
-106.79999999999984,-266.70000000000016,-187.89999999999992,nan,0,2,1452000,800,0,-111.79999999999981,-166.69999999999996,-241.9000000000002,21.19999999999996,False,0,1815,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-01-09,1651518069,3.2242488861083984,5191.776504516602,74326,Myless-MBP.lan,127.0.0.1,5191.776504516602,1452000,1815,[],[],1452000,800,1452000,78.6,95.62499999999999,0.0,"[0.064, 2.048]",0.0005,3784.330322265625,0.07429894059896469,7568.79931640625,0.022123020142316818,"[0.015563812106847763, 0.004257242660969496]",0.9202756285667419
-111.79999999999984,-237.90000000000026,-162.6,nan,0,2,1452800,800,0,-109.79999999999981,-175.92499999999995,-278.20000000000016,-13.32499999999996,False,0,1816,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-01-12,1651518072,3.0218849182128906,5194.798389434814,74326,Myless-MBP.lan,127.0.0.1,5194.798389434814,1452800,1816,[],[],1452800,800,1452800,75.1,95.67500000000001,0.0,"[0.128, 1.024]",0.0005,2708.028564453125,0.062247492372989655,5416.1748046875,0.01511442195624113,"[0.008961597457528114, 0.005685997661203146]",0.8984767198562622
-138.79999999999973,-231.90000000000018,-191.45,nan,0,2,1453600,800,0,-16.79999999999997,-170.12500000000006,-255.2000000000003,21.324999999999932,False,0,1817,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-01-15,1651518075,2.8985230922698975,5197.696912527084,74326,Myless-MBP.lan,127.0.0.1,5197.696912527084,1453600,1817,[],[],1453600,800,1453600,71.35000000000001,95.625,0.0,"[0.128, 0.512]",0.0005,3635.387451171875,0.057342976331710815,7270.880859375,0.018747340887784958,"[0.010219275951385498, 0.01535105612128973]",1.0543055534362793
-154.7999999999997,-263.60000000000025,-208.125,nan,0,2,1454400,800,0,-114.6999999999998,-190.425,-265.6000000000003,17.69999999999999,False,0,1818,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-01-18,1651518078,3.157939910888672,5200.854852437973,74326,Myless-MBP.lan,127.0.0.1,5200.854852437973,1454400,1818,[],[],1454400,800,1454400,73.14,95.62,0.0,"[0.128, 1.024]",0.0005,4277.9951171875,0.0670652762055397,8556.115234375,0.019239790737628937,"[0.01064502727240324, 0.007058084476739168]",1.0040082931518555
-203.3999999999999,-238.10000000000025,-226.45000000000013,nan,0,2,1455200,800,0,-171.80000000000024,-211.85000000000025,-244.50000000000026,14.59999999999988,False,0,1819,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-01-21,1651518081,3.088963031768799,5203.943815469742,74326,Myless-MBP.lan,127.0.0.1,5203.943815469742,1455200,1819,[],[],1455200,800,1455200,73.4,95.675,0.0,"[0.128, 1.024]",0.0005,5444.34130859375,0.06338787823915482,10888.796875,0.016038259491324425,"[0.009152418002486229, 0.011432753875851631]",1.0054430961608887
-50.60000000000006,-274.00000000000017,-159.97500000000002,nan,0,2,1456000,800,0,-14.199999999999998,-140.35000000000014,-264.2000000000002,19.624999999999886,False,0,1820,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-01-24,1651518084,3.027906894683838,5206.971722364426,74326,Myless-MBP.lan,127.0.0.1,5206.971722364426,1456000,1820,[],[],1456000,800,1456000,72.7,95.65,0.0,"[0.128, 1.024]",0.0005,2969.055419921875,0.07747258991003036,5938.24853515625,0.04882486164569855,"[0.01277691125869751, 0.015049380250275135]",0.9224574565887451
-192.6000000000002,-252.10000000000028,-232.95000000000022,nan,0,2,1456800,800,0,-227.90000000000026,-243.8000000000001,-262.10000000000025,-10.84999999999988,False,0,1821,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-01-28,1651518088,3.0449342727661133,5210.016656637192,74326,Myless-MBP.lan,127.0.0.1,5210.016656637192,1456800,1821,[],[],1456800,800,1456800,71.8,95.675,0.0,"[0.128, 2.048]",0.0005,5653.7744140625,0.06555773317813873,11307.662109375,0.014711076393723488,"[0.007354517467319965, 0.008201517164707184]",1.1294593811035156
-135.79999999999978,-258.50000000000034,-205.425,nan,0,2,1457600,800,0,-17.4,-163.45000000000005,-265.7000000000002,41.974999999999966,False,0,1822,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-01-31,1651518091,3.005847692489624,5213.022504329681,74326,Myless-MBP.lan,127.0.0.1,5213.022504329681,1457600,1822,[],[],1457600,800,1457600,73.275,95.7,0.0,"[0.128, 2.048]",0.0005,4196.38720703125,0.08182722330093384,8392.92578125,0.018324660137295723,"[0.013550088740885258, 0.005260092206299305]",1.139770746231079
-9.799999999999981,-178.7999999999997,-83.04999999999987,nan,0,2,1458400,800,0,-29.600000000000005,-126.97499999999978,-199.79999999999967,-43.92499999999991,False,0,1823,ef42d_00000,56a6e365b63e48c4a26ebd487003ecf8,2022-05-02_20-01-33,1651518093,2.8086941242218018,5215.831198453903,74326,Myless-MBP.lan,127.0.0.1,5215.831198453903,1458400,1823,[],[],1458400,800,1458400,68.825,95.65,0.0,"[0.128, 1.024]",0.0005,821.1683959960938,0.09057958424091339,1642.48095703125,0.0967753455042839,"[0.010098309256136417, 0.03481579199433327]",0.6858202815055847
